,0,1,2
2139,أخرجوه#3 من#3 الإسطبل#4,2,2.2
2140,فهجم#3 إذ#3 ذاك#3 عليه#3 أربعة#3 من#3 البغال#3 الكبار#3,2,2.2
2141,اثنان#3 منهم#3 قبضا#3 على#3 رجليه#3 وذنبه#4,2,2.2
2142,واثنان#3 أمسكاه#3 برأسه#3,2,2.2
2143,وحملوه#3 كلهم#3 إلى#3 باب#3 الإسطبل#4,2,2.2
2144,وهو#3 يقول#3 تذكروا#3 أنكم#3 شحطوني#5 (#3 هك#3 )#3 من#3 جمعيتكم#3,2,2.2
2145,فلا#3 تعتبوا#3 علي#3 إذا#3 صرت#3 جمل#3,2,2.2
2146,ولفيت#3 لفه#3 خضرا#3 ضراعين#5 (#3 هك#3 )#3,2,2.2
2147,بطلت#3 كون#4 (#3 هك#3 )#3 حمار#3 خليلكم#3 هالفروه#3 (#3 هك#3 )#3 لا#3 إله#3 إلا#3 الله#3,2,2.2
2148,وبكره#3 بتسمعوا#3 (#3 هك#3 )#3 عني#3 في#3 جرائد#3 إسطنبول#3 (#3 هك#3 )#3,2,2.2
2149,هونيك#5 بغني#3 وبرقص#3,2,2.2
2150,وبنبسط#3 بين#3 الحريم#3 (#3 هك#3 )#3,2,2.2
2151,وأجري#3 بضهر#5 الفلك#5 (#3 هلك#3 )#3,2,2.2
2152,أنتو#3 صلحوا#3 العالم#3,2,2.2
2153,وخلصوا#3 نفوس#3 البشر#3 (#3 هك#3 )#3,2,2.2
2154,وأنا#3 أجري#3 (#3 هك#3 )#3,2,2.2
2155,وكان#3 قد#3 وصل#3 إلى#3 الباب#3 فرماه#3 البغال#3 خارجا#3,2,2.2
2156,وأغلقوا#3 باب#3 الإسطبل#4,2,2.2
2157,وأقفلوه#3 كي#3 لا#3 يحاول#3 الدخول#3 ثانية#3,2,2.2
2158,,2,2.2
2159,الفصل#3 الثالث#3,2,3.1
2160,المحالفة#5,2,3.1
2161,وبعد#3 أن#3 طرد#3 الحمار#3 السكران#3 من#3 الجلسة#3,2,3.1
2162,وساد#4 النظام#3 انتصب#5 الحصان#3 صاحب#3 الدعوة#3,2,3.1
2163,وطفق#5 يخطب#3 في#3 ضيوفه#3 قائلا#3,2,3.1
2164,بسرور#3 لا#3 يحد#4 أرحب#3 بجمعيتي#3 البغال#3 والحمير#3 اللتين#3 قاومتانا#3 في#3 الماضي#3,2,3.1
2165,ومن#3 صميم#4 الفؤاد#3 أشكر#3 لكم#3 جميعا#3 تلبيتكم#4 الدعوة#4,2,3.1
2166,وتشريفكم#4 هذا#3 الإسطبل#4,2,3.1
2167,فقد#3 جعلتموني#3 سعيدا#3 جدا#3,2,3.1
2168,أولا#3 لأنكم#3 من#3 زمن#3 طويل#3 لم#3 تجتمعوا#3 كلكم#3 تحت#3 سقف#3 واحد#3,2,3.1
2169,وثانيا#3 لأن#3 آمالي#3 عظيمة#3 في#3 نتائج#3 اجتماعنا#3 الحسنة#3,2,3.1
2170,فحضوركم#3 يشير#4 إلى#4 الخير#3,2,3.1
2171,وملامح#5 وجوهكم#3 المنيرة#3 تنبئنا#3 بالسلام#3,2,3.1
2172,خذوني#3 بحلمكم#4 قليلا#3 لأبسط#4 لديكم#4 بعض#3 الكلام#3 بشأن#3 هذا#3 المؤتمر#4 مبينا#3 بوجيز#3 العبارة#3 الغاية#4 التي#4 من#5 أجلها#5 دعيتم#3 إليه#3,2,3.1
2173,واعلموا#3 يا#3 أسيادي#3 أن#3 الحاجة#3 وليس#3 النظرايات#5 الفلسفية#4 دعتني#3 إلى#3 عملي#3 هذا#3 الخطير#3,2,3.1
2174,لما#3 رأيت#3 جمعيتنا#3 في#3 تقهقر#4,2,3.1
2175,ولما#3 عاينت#4 تقدم#3 أعدائنا#3 السريع#3 هزني#3 عامل#3 الغيرة#3 على#3 صالحنا#4 المشترك#4,2,3.1
2176,وباشرت#4 بالمشروع#3 الذي#3 جعلنا#3 حجر#3 زاويته#3 مؤتمرنا#4 هذا#3 السلمي#3,2,3.1
2177,نعم#3 إن#3 الحاجة#3 تدفعنا#3 والضرورة#3 تنذرنا#3,2,3.1
2178,والصالح#4 العمومي#4 يحركنا#4 إلى#3 إتمام#3 أمرين#3 خطيرين#3,2,3.1
2179,ولو#3 على#3 الرغم#3 منا#3,2,3.1
2180,ألا#5 وهما#3 الاتفاق#3 والاتحاد#3,2,3.1
2181,قد#3 مضى#4 على#3 شقاقنا#4 مئات#3 من#3 السنين#3,2,3.1
2182,ونحن#3 لم#3 نزرع#3 في#3 خلالها#3 إلا#3 بذور#3 البغض#3 والشحناء#4 والإحن#5,2,3.1
2183,فكانت#3 جمعيتنا#3 تعلم#3 أعضاءها#3 كي#3 يبغضوا#3 أقاربنا#3 الحمير#3,2,3.1
2184,وجمعية#3 هؤلاء#3 تحث#3 أعضاءها#3 على#3 القيام#4 ضد#3 إخواننا#3 البغال#3,2,3.1
2185,وكلنا#3 أسيادي#3 فروع#3 من#3 أصل#3 واحد#3 قد#3 شتمنا#3 بعضنا#3 في#3 الماضي#3 قد#3 اضطهدنا#3 بعضنا#3,2,3.1
2186,وضيقنا#3 على#3 نفوسنا#3,2,3.1
2187,وقتلنا#3 الألوف#3 من#3 القردة#3 والثعالب#3 والبقر#3 والجمال#3,2,3.1
2188,وغيرهم#3 من#3 الحيوانات#3 التي#3 خلقها#3 الله#3 كما#3 خلقنا#3 وجعلنا#3 كلنا#3 متساوين#3,2,3.1
2189,قد#3 فرقنا#3 الابن#3 عن#3 والده#3,2,3.1
2190,والأخ#3 عن#3 أخيه#3,2,3.1
2191,والابنة#3 عن#3 أمها#3,2,3.1
2192,والمرأة#3 عن#3 زوجها#3,2,3.1
2193,وأضرمنا#4 نيران#3 الفتن#4 في#3 الهيئة#4 الاجتماعية#3,2,3.1
2194,ولماذا#3 هذا#3 كله#3 ألتأييد#3 سلطتنا#3 التي#3 هي#3 واحدة#3,2,3.1
2195,ألينتصر#3 بعضنا#3 على#3 بعض#3 بقتل#3 أنفسنا#3,2,3.1
2196,فما#3 هو#3 يا#3 ترى#3 سبب#3 شقاقنا#4,2,3.1
2197,ما#3 الذي#3 فرق#3 بيننا#3,2,3.1
2198,وجعلنا#3 أعداء#3 الداء#5,2,3.1
2199,إني#3 أخجل#3 حينما#3 أتأمل#3 بهذا#3 السبب#3 الطفيف#4 الذي#3 نجمت#5 عنه#3 هذه#3 الانشقاقات#4 القتالة#5,2,3.1
2200,أليس#3 سبب#3 انشقاقنا#4 نحن#3 الخيل#3 عن#3 الجمعية#3 الأصلية#3 قضية#3 أحد#3 الحمير#3 الكبار#3 الذي#3 أراد#3 أن#3 يقترن#4 بدابة#3 في#3 الدير#4,2,3.1
2201,ومنعه#3 عن#3 ذلك#3 نائب#3 الأسد#3,2,3.1
2202,فقامت#3 قيامة#3 الحمار#3 الفصيح#4 على#3 النائب#3 العظيم#3,2,3.1
2203,فرماه#3 البغال#3 خارجا#3 وأغلقوا#3 الباب#3,2,3.1
2204,وكان#3 ما#3 كان#3 من#3 الانقلاب#4 الذي#3 ندعوه#3 إصلاحا#3,2,3.1
2205,فهل#3 هذه#3 القضية#3 الصغيرة#3 تبقينا#3 متشتتين#5 عن#3 بعضنا#3 مدى#4 الزمان#3,2,3.1
2206,هل#3 يجب#3 أن#3 نضحي#3 حياتنا#3 وحياة#3 الملايين#3 من#3 إخواننا#3 إكراما#3 لمخلوقين#3 تخاصما#3 في#3 الأجيال#3 المتوسطة#3 لغايات#4 شخصية#3,2,3.1
2207,أمن#5 أجل#5 هذا#3 نتقاتل#3,2,3.1
2208,أمن#5 أجل#5 هذا#3 نشتغل#3 بالسر#3 ضد#3 بعضنا#3,2,3.1
2209,ونبتعد#3 عن#3 الوئام#4 الذي#3 فيه#3 حياتنا#3,2,3.1
2210,أمن#5 أجل#5 أفراد#3 لا#3 نعرفهم#3 إلا#3 من#3 التاريخ#3 نكيد#4 لمن#3 نعرفهم#3 المكائد#5,2,3.1
2211,ونسعى#3 في#3 إسقاط#3 بعضنا#3 البعض#3,2,3.1
2212,قد#3 مضى#4 ما#3 مضى#4,2,3.1
2213,قد#3 ارتكب#3 أجدادنا#3 جرائم#3 عديدة#3,2,3.1
2214,عار#3 علينا#3 أن#3 نكررها#3 نحن#3 في#3 هذا#3 الجيل#3,2,3.1
2215,نعم#3 إني#3 أشعر#3 بهذه#3 الذنوب#3 التي#3 ناءت#5 علي#3 كلها#3,2,3.1
2216,فصرت#3 أتأوه#3 من#3 ثقلها#3,2,3.1
2217,قد#3 اتصلت#3 خطيئة#3 أجدادنا#3 بنا#3,2,3.1
2218,فيجب#3 أن#3 نطهر#3 أنفسنا#3 بالقيام#4 بهذا#4 المشروع#3 الذي#3 فيه#3 خير#3 الحيوانية#3 عموما#4,2,3.1
2219,ألا#3 تعلمون#3 أن#3 شقاقنا#4 هذا#3 هو#3 سبب#3 سعادة#3 أعدائنا#3,2,3.1
2220,وتقدمهم#3,2,3.1
2221,ألا#3 تعلمون#3 أن#3 قوة#3 العدو#3 —#3 وهو#3 عدونا#3 كلنا#3 —#3 مؤلفة#4 من#3 ضعفنا#3,2,3.1
2222,وتقدمه#3 مستمد#4 من#3 تقهقرنا#4,2,3.1
2223,وتقهقرنا#4 ناجم#4 عن#3 انقسامنا#3,2,3.1
2224,وانقسامنا#3 ناشئ#4 عن#3 جهلنا#3,2,3.1
2225,وجهلنا#3 يثبته#3 فينا#3 غرضنا#3 الأعمى#3,2,3.1
2226,ومحبتنا#3 الذاتية#4,2,3.1
2227,فلنقتل#3 إذن#3 أغراضنا#3 العمياء#3,2,3.1
2228,فلنمت#3 ولو#3 إلى#3 حين#3 محبتنا#3 الذاتية#4,2,3.1
2229,أين#3 الحكمة#3 التي#3 هبطت#3 علينا#3 من#3 السماء#3,2,3.1
2230,قل#3 لي#3 بربك#3 أيها#3 الحمار#3 المحترم#3 ما#3 هي#3 قوتنا#3 الآن#4,2,3.1
2231,وأين#3 تلك#3 السلطة#3 الممتدة#4,2,3.1
2232,والعز#5 الشامخ#3,2,3.1
2233,أين#3 تلك#3 الخيرات#4 الغزيرة#3 التي#3 كانت#3 تطرح#4 على#3 أقدامنا#3,2,3.1
2234,قد#3 زالت#3 كلها#3 أو#3 أوشكت#3 أن#3 تزول#3,2,3.1
2235,ونحن#3 نحن#3 الجانون#3 على#3 أنفسنا#3,2,3.1
2236,كلكم#3 تعلمون#3 أننا#3 الآن#4 في#3 احتياج#3 كلي#3 إلى#3 التكاتف#4 والاتحاد#3,2,3.1
2237,فالكهربائية#3 عدوتنا#3 اللدودة#4 قد#3 ظهرت#3 في#3 هذه#3 الأيام#3,2,3.1
2238,والبخار#3 والهواء#3 المضغوط#3 جعلا#3 خدماتنا#3 للهيئة#4 الاجتماعية#3 أمورا#3 ثانوية#4,2,3.1
2239,فكم#3 من#3 أعضاء#3 جمعياتنا#3 يخدمون#3 إله#3 البطالة#4 الآن#4,2,3.1
2240,ولا#3 يستطيعون#3 أن#3 يجدوا#3 شغلا#3 أنفع#5 يشغلهم#4,2,3.1
2241,فالعالم#3 قادر#3 على#3 أن#3 يستغني#3 عنا#3 إلا#3 إذا#3 استبدلنا#3 الضعف#3 بالقوة#3,2,3.1
2242,وجمعنا#3 كلمتنا#3,2,3.1
2243,واستبدينا#5 في#3 أمورنا#3 عندئذ#4 نعامل#3 العالم#3 كله#3 بالمثل#3,2,3.1
2244,ونعلن#3 استقلالنا#3 فيعرف#3 الناس#3 إذ#3 ذاك#3 أن#3 خدماتنا#3 للهيئة#4 الاجتماعية#3,2,3.1
2245,ولو#3 كانت#3 أغلى#3 من#3 الكهربائية#3 والبخار#3 فهي#3 أنفع#5 وأحسن#3,2,3.1
2246,لأنها#3 أقل#3 خطرا#3,2,3.1
2247,وأكثر#3 ثباتا#3,2,3.1
2248,ويستطيع#3 أن#3 يتمتع#3 بها#3 كل#3 مخلوق#3 غنيا#3 كان#3 أم#3 فقيرا#3,2,3.1
2249,ضعيفا#3 أم#3 قويا#3,2,3.1
2250,حقيرا#3 أم#3 عظيما#3,2,3.1
2251,أما#3 الآن#4 فكم#3 هي#3 الآفات#3 التي#3 تكتنفنا#5,2,3.1
2252,وتتهدد#3 وجودنا#3,2,3.1
2253,أمعنوا#4 النظر#3 في#3 الترقي#4 الحاضر#3 —#3 الترقي#4 الشيطاني#4 القتال#4 —#3 تجدوا#3 أن#3 باب#3 الارتزاق#4 في#3 المدن#3 قد#3 سد#3 في#3 وجوهنا#3,2,3.1
2254,فالأرتال#5 تجرها#3 الكهربائية#3,2,3.1
2255,والعربات#3 يجرها#3 البخار#3,2,3.1
2256,والأحمال#3 الثقيلة#3 ترفع#3 وتنقل#3 بالاسم#3 بقوتنا#3,2,3.1
2257,وبالفعل#3 بقوتي#3 البخار#3 والكهربائية#3,2,3.1
2258,وفي#3 الشهر#3 الماضي#3 قامت#3 شركة#3 كبيرة#3 ضد#3 الخيل#3 التي#3 كانت#3 تجر#3 التراموي#5,2,3.1
2259,وأخرجت#3 من#3 خدمتها#3 ألف#3 حصان#3 قوي#3,2,3.1
2260,وقامت#3 شركة#3 أخرى#3 في#3 إسبانيا#3 مؤخرا#4 وقتلت#3 الوفا#3 من#3 الحمير#3 التي#3 أفسدها#3 الخمول#3 والكسل#3,2,3.1
2261,والبغال#3 في#3 روسيا#3 في#3 انحطاط#4 عظيم#3,2,3.1
2262,ومع#3 أن#3 جمعية#3 الحمير#3 معززة#5 في#3 إسبانيا#3 فهي#3 لا#3 تقوى#3 على#3 أعدائها#3 الجبابرة#3,2,3.1
2263,والحكومة#3 الإفرنسية#5 قرأت#3 للعالم#3 في#3 هذا#3 الجيل#3 صفحة#3 من#3 تاريخها#3 في#3 أواخر#3 الجيل#3 الثامن#3 عشر#3,2,3.1
2264,وبضربة#3 واحدة#3 استأصلت#4 الحمير#3,2,3.1
2265,وأبادت#4 جمعياتهم#3,2,3.1
2266,أليست#3 هذه#3 المقاومة#4 كلها#3 نتيجة#3 الاختراعات#3 الجديدة#3,2,3.1
2267,والقوات#3 الكهربائية#3 الحديثة#3,2,3.1
2268,قلت#3 إن#3 أبواب#3 الارتزاق#4 قد#3 سدت#3 أمامنا#3 في#3 المدن#3,2,3.1
2269,فهل#3 تظنون#3 أن#3 حالتنا#3 في#3 القرى#3 أحسن#3,2,3.1
2270,أليس#3 الفلاح#3 مستغنيا#5 عنا#3,2,3.1
2271,ألا#3 يحرث#3 أرضه#3 بالآلات#3 الميكانية#5 والبخارية#4 التي#3 ظهرت#3 في#3 أواخر#3 هذا#3 الجيل#3,2,3.1
2272,الزراعة#3 بالآلات#3,2,3.1
2273,والحصاد#3 بالآلات#3,2,3.1
2274,والخيل#3 على#3 خالقها#3,2,3.1
2275,زمان#3 مدلهم#5,2,3.1
2276,مستقبل#3 مكفهر#5,2,3.1
2277,وحياة#3 مرة#3 ذليلة#3,2,3.1
2278,قاتل#3 الله#3 الأوتوموبيل#5 وأحرق#3 في#3 الجحيم#3 مخترعه#5,2,3.1
2279,فهذه#3 الآلة#3 وحدها#4 رمت#3 في#3 عالم#3 البطالة#4 الغير#3 المتحرك#3 الوفا#3 من#3 الجياد#3 القوية#3,2,3.1
2280,وقد#3 سقطت#3 أسعارها#3 الآن#4,2,3.1
2281,وكثر#3 عددها#3,2,3.1
2282,فصار#3 يقتنيها#3 كل#3 إنسان#3 فقيرا#3 كان#3 أم#3 غنيا#3,2,3.1
2283,هذه#3 حقائق#3 تؤلم#3 وتحزن#3,2,3.1
2284,وإذا#3 دام#3 هذا#3 الحال#3 يضمحل#4 لا#3 شك#3 جنسنا#3,2,3.1
2285,وتتلاشى#3 جمعياتنا#3,2,3.1
2286,ألسنا#3 نحن#3 الذين#3 سلط#3 الله#3 الإنسان#3 علينا#3 فقلبنا#3 الآية#3 بمهارتنا#3,2,3.1
2287,وتسلطنا#4 عليه#4 في#3 القرون#3 الغابرة#5,2,3.1
2288,قرون#3 الحصان#3 والحمار#3 والبغل#3,2,3.1
2289,قرون#3 لم#3 تبرق#3 فيها#3 الكهربائية#3,2,3.1
2290,ولم#3 يعتم#4 بأفقها#3 البخار#3,2,3.1
2291,قد#3 تمتعتم#3 بلذة#3 السلطة#3,2,3.1
2292,وذقتم#3 حلاوة#3 العز#5 والاستبداد#3,2,3.1
2293,فكنتم#3 تجرون#3 الشعب#3 في#3 العربات#3 المقدسة#3 العظيمة#3 إلى#3 حيث#3 شئتم#3,2,3.1
2294,وكان#3 إذ#3 ذاك#3 الله#3 الحوذي#5,2,3.1
2295,كنتم#3 إذا#3 نقمتم#4 على#3 الجمال#3 تشنون#5 عليهم#3 الغارة#4,2,3.1
2296,فتزحفون#3 على#3 معاقلهم#5 بألوف#3 من#3 الحمير#3 والبغال#3,2,3.1
2297,يقودهم#3 حمار#3 قصير#3 أعمى#3 يمتاز#3 عن#3 إخوانه#3 بشهنقته#5 الفصيحة#5,2,3.1
2298,كان#3 إذ#3 ذاك#3 الله#3 الحوذي#5,2,3.1
2299,أما#3 الآن#4 فلا#3 عربة#3 ولا#3 حوذي#5,2,3.1
2300,فقد#3 هجرنا#4 الهناء#3,2,3.1
2301,وحرقتنا#3 الكهربائية#3 بشرارها#3,2,3.1
2302,وإذا#3 كان#3 قد#3 بقي#3 بعضنا#3 في#3 خدمتنا#3 القديمة#3,2,3.1
2303,فلا#3 يعامل#3 قط#3 كما#3 كنا#3 نعامل#3 في#3 الماضي#3,2,3.1
2304,فإذا#3 وقفنا#3 أمام#3 العربة#3,2,3.1
2305,وشمسنا#5 أو#3 كبونا#5 أو#3 حرنا#5 هز#3 لنا#3 الحوذي#5 الظالم#3 سوطه#3,2,3.1
2306,هذه#3 هي#3 نتيجة#3 ضعفنا#3,2,3.1
2307,فالناس#3 ينظرون#3 إلينا#3,2,3.1
2308,ويجدوننا#3 متخاصمين#5,2,3.1
2309,فيزدرون#5 بنا#3 ويذلوننا#3,2,3.1
2310,وفي#3 النهاية#3 يطردوننا#3 من#3 بيوتهم#3 وإسطبلاتهم#4,2,3.1
2311,فتأملوا#3 يا#3 أسيادي#3 في#3 هذه#3 الحالة#3,2,3.1
2312,يوجد#3 في#3 جمعيتنا#3 الآن#4 خمسة#3 آلاف#3 حصان#3 بطالين#3 طردوا#3 من#3 مراكزهم#3,2,3.1
2313,لأن#3 أصحابهم#3 يفضلون#3 خيل#3 الكهربائية#3 على#3 خيل#3 الله#3,2,3.1
2314,فمن#3 أين#3 يأكل#3 هؤلاء#3 المساكين#3,2,3.1
2315,فلو#3 لم#3 تكن#3 الحروب#3 قائمة#4 أبدا#3 على#3 قدم#3 وساق#3 بين#3 تابعي#3 الأسد#3 والبرابرة#4 لكانوا#3 يموتون#3 جوعا#3,2,3.1
2316,فيفسد#3 الهواء#3 من#3 نتانتهم#3,2,3.1
2317,فقد#3 بعثنا#3 في#3 الأسبوع#3 الماضي#3 ألفي#3 حصان#3 إلى#3 الصين#3,2,3.1
2318,وألفي#3 حصان#3 إلى#3 الترانسفال#3 فتستخدمهم#3 هنالك#3 الدول#3 البشرية#3 لغاياتها#4 الدنيئة#3,2,3.1
2319,وهم#3 لا#3 يعبئون#5 بذلك#3,2,3.1
2320,لأنهم#3 يختالون#4 مضطرين#3,2,3.1
2321,ويداهنون#5 مكرهين#4,2,3.1
2322,من#3 منا#3 يموت#3 شهيد#3 مبدئه#4 في#3 هذه#3 الأيام#3,2,3.1
2323,فمن#3 كان#3 بأشد#3 الحاجة#3 إلى#3 المال#3 يخدم#3 من#3 يستأجره#3 بأجرة#3 كبيرة#3,2,3.1
2324,ونحن#3 لا#3 نلومهم#3 بل#3 يجب#3 أن#3 نلوم#3 أنفسنا#3,2,3.1
2325,لأننا#3 غافلون#4 عن#3 مصلحتنا#3,2,3.1
2326,لاهون#4 بالانقسام#3,2,3.1
2327,تائهون#3 في#3 فيافي#5 الأوهام#3 ومهامه#5 التخيلات#3,2,3.1
2328,وها#5 أنا#3 الآن#4 ألقي#3 عليكم#3 سؤالا#3 صغيرا#3 هل#3 تريدون#3 أن#3 تعيدوا#3 سلطتكم#3,2,3.1
2329,وتعززوا#4 أنفسكم#3,2,3.1
2330,هل#3 لكم#3 أقل#3 مطمع#4 في#3 هذه#3 الحياة#3,2,3.1
2331,فإذا#3 كان#3 ذلك#3 فعليكم#3 بالاتحاد#3,2,3.1
2332,عليكم#3 بالتحالف#4,2,3.1
2333,ولننس#3 اختلافاتنا#3 الصغيرة#3,2,3.1
2334,ولنذكر#3 أننا#3 كلنا#3 من#3 طائفة#4 واحدة#4,2,3.1
2335,ومن#3 نوع#3 حيواني#3 واحد#3,2,3.1
2336,جمعياتنا#3 مشتقة#4 بعضها#3 من#3 البعض#3,2,3.1
2337,والمرجع#4 كله#3 إلى#4 أصل#3 واحد#3 نتبع#3 معلما#3 واحدا#3 نعبده#3,2,3.1
2338,ونحبه#3 فوق#3 كل#3 شيء#3,2,3.1
2339,ولا#3 يهم#4 إن#3 أحب#3 الحمير#3 الأم#3 أكثر#3 من#3 الابن#3,2,3.1
2340,أو#3 الأب#3 أكثر#3 من#3 الابن#3,2,3.1
2341,فلا#3 يجب#3 أن#3 نختلف#3 ونتناقش#3 على#3 مسائل#3 وهمية#3 لا#3 دخل#3 لها#3 في#3 شرائعنا#3,2,3.1
2342,فهل#3 قال#3 لنا#3 الأسد#3 —#3 له#3 المجد#3 —#3 أن#3 نعبده#3 بطريقة#3 مخصوصة#3,2,3.1
2343,هل#3 أمرنا#3 بأن#3 نتخاصم#3 بسبب#3 دمه#3 وجسده#3,2,3.1
2344,هل#3 يهمه#4 إن#3 عبدناه#3 رأسا#3 أم#3 بواسطة#4 الصور#3 والتماثيل#3,2,3.1
2345,نعم#3 قد#3 حثنا#3 لا#3 بل#3 قد#3 أمرنا#3 بمحبة#3 بعضنا#3 بعضا#3,2,3.1
2346,حتى#3 إنه#3 قال#3 حبوا#3 أعداءكم#3,2,3.1
2347,فلماذا#3 إذن#3 لا#3 نعمل#3 بقوله#3 هذا#3,2,3.1
2348,ونهمل#3 ما#3 لم#3 يقل#3 لنا#3 عنه#3 شيئا#3,2,3.1
2349,نعم#3 يا#3 أسيادي#3 قد#3 تفكرت#3 كثيرا#3 في#3 هذه#3 الاختلافات#3,2,3.1
2350,ووجدت#3 بعد#3 الدرس#3 المتواصل#3 أن#3 الأسد#3 لم#3 يقل#3 لنا#3 عنها#3 في#3 كتابه#3 شيئا#3,2,3.1
2351,ولذلك#3 تحققت#3 أنه#3 لا#3 يريدها#3,2,3.1
2352,وأظن#3 أنه#3 يتألم#3 إذا#3 رآنا#3 نقاتل#3 بعضنا#3 بعضا#3,2,3.1
2353,فالاختلافات#3 هذه#3 لم#3 يولدها#3 إلا#3 مطامع#4 من#3 تقدمنا#3 من#3 القواد#3,2,3.1
2354,إنها#3 والحق#3 يقال#3 بنت#3 تلك#3 المجامع#5 الشريرة#3 التي#3 عقدها#3 أجدادنا#3 في#3 الأجيال#3 الأولى#3,2,3.1
2355,ليقفوا#3 كما#3 كانوا#3 يزعمون#4 على#3 تفسير#3 حقيقي#3 لأقوال#3 الأسد#3 التي#3 لا#3 يوجد#3 في#3 كتب#3 الفلسفة#4 والحكمة#3 أبسط#3 منها#3,2,3.1
2356,وكلكم#3 لا#3 شك#3 تعلمون#3 ما#3 كان#3 لهذه#3 المجامع#5 من#3 التأثير#3 السيئ#3 على#3 العالم#3 عموما#4 وعلى#3 جمعيتنا#3 خصوصا#3,2,3.1
2357,,2,3.1
2358,تعلمنا#3 شريعتنا#3 نكران#4 الذات#4,2,3.2
2359,ونحن#3 لا#3 ننكر#4 إلا#3 قريبنا#3,2,3.2
2360,تعلمنا#3 محبة#3 العدو#3 ونحن#3 لا#3 نحب#3 إلا#3 أنفسنا#3,2,3.2
2361,تعلمنا#3 التقشف#4 والابتعاد#3 عن#3 حطام#3 الدنيا#3 ونحن#3 أكثر#3 الحيوانات#3 تمسكا#3 بها#3,2,3.2
2362,ثم#3 نفسر#3 آيات#3 الكتاب#3 بصورة#3 تساعدنا#3 على#3 مطامعنا#4,2,3.2
2363,فنحن#3 نعلم#3 حق#3 العلم#3 أن#3 أجدادنا#3 ومعلمي#3 الجمعية#3 الأولين#3 أخطئوا#3 في#3 مجامهم#5,2,3.2
2364,وقد#3 ارتكبوا#3 جرائم#3 فظيعة#3 في#3 تفسير#3 شيء#3 واضح#3,2,3.2
2365,فأي#3 مجمع#5 عقد#3 في#3 الأجيال#3 الأولى#3,2,3.2
2366,ولم#3 يحدث#3 فيه#3 الضرب#3 والقتل#3 والذبح#3,2,3.2
2367,إن#3 تلك#3 المجامع#5 لم#3 تكن#3 إلا#3 مجامع#5 مهاترة#5,2,3.2
2368,وسباب#4 وتعيير#3,2,3.2
2369,فيها#3 كانت#3 تدور#3 المناقشات#3 المنطقية#4,2,3.2
2370,والجدالات#5 اللاهوتية#5 المبهمة#4 التي#3 لا#3 يفهمها#3 عاقل#3,2,3.2
2371,اسمعوا#3 ما#3 قاله#3 أحد#3 الحمير#3 العلماء#3 عن#3 هذه#3 المجامع#5 الباطلة#4 وأراني#3 مضطرا#3 إلى#3 قول#3 الحق#3 عن#3 هذه#3 المجامع#5,2,3.2
2372,فأنا#3 أتشاءم#3 من#3 كل#3 مجمع#5 أحبار#5,2,3.2
